name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,keywords
Carrion Cruiser,{2}{B},3.0,Artifact — Vehicle,"When this Vehicle enters, mill two cards. Then return a creature or Vehicle card from your graveyard to your hand. (To mill two cards, put the top two cards of your library into your graveyard.)
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",B,B,uncommon,DFT,Aetherdrift,78,3,2,,Crew;Mill
Carrot Cake,{1}{W},2.0,Artifact — Food,"When this artifact enters and when you sacrifice it, create a 1/1 white Rabbit creature token and scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{2}, {T}, Sacrifice this artifact: You gain 3 life.",W,W,common,BLB,Bloomburrow,7,,,,Scry
Celestial Armor,{2}{W},3.0,Artifact — Equipment,"Flash (You may cast this spell any time you could cast an instant.)
When this Equipment enters, attach it to target creature you control. That creature gains hexproof and indestructible until end of turn.
Equipped creature gets +2/+0 and has flying.
Equip {3}{W} ({3}{W}: Attach to target creature you control. Equip only as a sorcery.)",W,W,rare,FDN,Foundations,295,,,,Equip;Flash
Celestial Armor,{2}{W},3.0,Artifact — Equipment,"Flash (You may cast this spell any time you could cast an instant.)
When this Equipment enters, attach it to target creature you control. That creature gains hexproof and indestructible until end of turn.
Equipped creature gets +2/+0 and has flying.
Equip {3}{W} ({3}{W}: Attach to target creature you control. Equip only as a sorcery.)",W,W,rare,FDN,Foundations,443,,,,Equip;Flash
Celestial Armor,{2}{W},3.0,Artifact — Equipment,"Flash (You may cast this spell any time you could cast an instant.)
When this Equipment enters, attach it to target creature you control. That creature gains hexproof and indestructible until end of turn.
Equipped creature gets +2/+0 and has flying.
Equip {3}{W} ({3}{W}: Attach to target creature you control. Equip only as a sorcery.)",W,W,rare,FDN,Foundations,5,,,,Equip;Flash
Celestial Armor,{2}{W},3.0,Artifact — Equipment,"Flash (You may cast this spell any time you could cast an instant.)
When this Equipment enters, attach it to target creature you control. That creature gains hexproof and indestructible until end of turn.
Equipped creature gets +2/+0 and has flying.
Equip {3}{W} ({3}{W}: Attach to target creature you control. Equip only as a sorcery.)",W,W,rare,PFDN,Foundations Promos,5s,,,,Equip;Flash
Celestial Armor,{2}{W},3.0,Artifact — Equipment,"Flash (You may cast this spell any time you could cast an instant.)
When this Equipment enters, attach it to target creature you control. That creature gains hexproof and indestructible until end of turn.
Equipped creature gets +2/+0 and has flying.
Equip {3}{W} ({3}{W}: Attach to target creature you control. Equip only as a sorcery.)",W,W,rare,FDN,Foundations,364,,,,Equip;Flash
Chainsaw,{1}{R},2.0,Artifact — Equipment,"When this Equipment enters, it deals 3 damage to up to one target creature.
Whenever one or more creatures die, put a rev counter on this Equipment.
Equipped creature gets +X/+0, where X is the number of rev counters on this Equipment.
Equip {3}",R,R,rare,DSK,Duskmourn: House of Horror,314,,,,Equip
Chainsaw,{1}{R},2.0,Artifact — Equipment,"When this Equipment enters, it deals 3 damage to up to one target creature.
Whenever one or more creatures die, put a rev counter on this Equipment.
Equipped creature gets +X/+0, where X is the number of rev counters on this Equipment.
Equip {3}",R,R,rare,DSK,Duskmourn: House of Horror,128,,,,Equip
Chainsaw,{1}{R},2.0,Artifact — Equipment,"When this Equipment enters, it deals 3 damage to up to one target creature.
Whenever one or more creatures die, put a rev counter on this Equipment.
Equipped creature gets +X/+0, where X is the number of rev counters on this Equipment.
Equip {3}",R,R,rare,PDSK,Duskmourn: House of Horror Promos,128s,,,,Equip
Chainsaw,{1}{R},2.0,Artifact — Equipment,"When this Equipment enters, it deals 3 damage to up to one target creature.
Whenever one or more creatures die, put a rev counter on this Equipment.
Equipped creature gets +X/+0, where X is the number of rev counters on this Equipment.
Equip {3}",R,R,rare,PDSK,Duskmourn: House of Horror Promos,128p,,,,Equip
"Chimil, the Inner Sun",{6},6.0,Legendary Artifact,"Spells you control can't be countered.
At the beginning of your end step, discover 5. (Exile cards from the top of your library until you exile a nonland card with mana value 5 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)",,,mythic,LCI,The Lost Caverns of Ixalan,249,,,,Discover
"Chimil, the Inner Sun",{6},6.0,Legendary Artifact,"Spells you control can't be countered.
At the beginning of your end step, discover 5. (Exile cards from the top of your library until you exile a nonland card with mana value 5 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)",,,mythic,PLCI,The Lost Caverns of Ixalan Promos,249p,,,,Discover
"Chimil, the Inner Sun",{6},6.0,Legendary Artifact,"Spells you control can't be countered.
At the beginning of your end step, discover 5. (Exile cards from the top of your library until you exile a nonland card with mana value 5 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)",,,mythic,ECC,Lorwyn Eclipsed Commander,137,,,,Discover
"Chimil, the Inner Sun",{6},6.0,Legendary Artifact,"Spells you control can't be countered.
At the beginning of your end step, discover 5. (Exile cards from the top of your library until you exile a nonland card with mana value 5 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)",,,mythic,PLCI,The Lost Caverns of Ixalan Promos,249s,,,,Discover
"Chimil, the Inner Sun",{6},6.0,Legendary Artifact,"Spells you control can't be countered.
At the beginning of your end step, discover 5. (Exile cards from the top of your library until you exile a nonland card with mana value 5 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)",,,mythic,LCC,The Lost Caverns of Ixalan Commander,106,,,,Discover
Chocobo Racetrack,{3}{G}{G},5.0,Artifact,"Landfall — Whenever a land you control enters, create a 2/2 green Bird creature token with ""Whenever a land you control enters, this token gets +1/+0 until end of turn.""",G,G,uncommon,FIN,Final Fantasy,179,,,,Landfall
Chronicle of Victory,{6},6.0,Legendary Artifact,"As Chronicle of Victory enters, choose a creature type.
Creatures you control of the chosen type get +2/+2 and have first strike and trample.
Whenever you cast a spell of the chosen type, draw a card.",,,mythic,PECL,Lorwyn Eclipsed Promos,253p,,,,
Chronicle of Victory,{6},6.0,Legendary Artifact,"As Chronicle of Victory enters, choose a creature type.
Creatures you control of the chosen type get +2/+2 and have first strike and trample.
Whenever you cast a spell of the chosen type, draw a card.",,,mythic,ECL,Lorwyn Eclipsed,346,,,,
Chronicle of Victory,{6},6.0,Legendary Artifact,"As Chronicle of Victory enters, choose a creature type.
Creatures you control of the chosen type get +2/+2 and have first strike and trample.
Whenever you cast a spell of the chosen type, draw a card.",,,mythic,ECL,Lorwyn Eclipsed,253,,,,
Clamorous Ironclad,{3}{R},4.0,Artifact — Vehicle,"Menace (This creature can't be blocked except by two or more creatures.)
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)
Cycling {R} ({R}, Discard this card: Draw a card.)",R,R,common,DFT,Aetherdrift,117,6,3,,Crew;Menace;Cycling
Clamorous Ironclad,{3}{R},4.0,Artifact — Vehicle,"Menace (This creature can't be blocked except by two or more creatures.)
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)
Cycling {R} ({R}, Discard this card: Draw a card.)",R,R,common,DFT,Aetherdrift,312,6,3,,Crew;Menace;Cycling
Clay-Fired Bricks // Cosmium Kiln,,2.0,Artifact // Artifact,,,W,uncommon,LCI,The Lost Caverns of Ixalan,6,,,,Craft;Transform
Cloudspire Skycycle,{2}{R}{W},4.0,Artifact — Vehicle,"Flying
When this Vehicle enters, distribute two +1/+1 counters among one or two other target Vehicles and/or creatures you control.
Crew 1","R,W","R,W",uncommon,DFT,Aetherdrift,321,2,3,,Flying;Crew
Cloudspire Skycycle,{2}{R}{W},4.0,Artifact — Vehicle,"Flying
When this Vehicle enters, distribute two +1/+1 counters among one or two other target Vehicles and/or creatures you control.
Crew 1","R,W","R,W",uncommon,DFT,Aetherdrift,197,2,3,,Flying;Crew
Collector's Cage,{1}{W},2.0,Artifact,"Hideaway 5 (When this artifact enters, look at the top five cards of your library, exile one face down, then put the rest on the bottom in a random order.)
{1}, {T}: Put a +1/+1 counter on target creature you control. Then if you control three or more creatures with different powers, you may play the exiled card without paying its mana cost.",W,W,mythic,BIG,The Big Score,66,,,,Hideaway
Collector's Cage,{1}{W},2.0,Artifact,"Hideaway 5 (When this artifact enters, look at the top five cards of your library, exile one face down, then put the rest on the bottom in a random order.)
{1}, {T}: Put a +1/+1 counter on target creature you control. Then if you control three or more creatures with different powers, you may play the exiled card without paying its mana cost.",W,W,mythic,BIG,The Big Score,31,,,,Hideaway
Collector's Cage,{1}{W},2.0,Artifact,"Hideaway 5 (When this artifact enters, look at the top five cards of your library, exile one face down, then put the rest on the bottom in a random order.)
{1}, {T}: Put a +1/+1 counter on target creature you control. Then if you control three or more creatures with different powers, you may play the exiled card without paying its mana cost.",W,W,mythic,BIG,The Big Score,1,,,,Hideaway
Collector's Vault,{2},2.0,Artifact,"{2}, {T}: Draw a card, then discard a card. Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",,,uncommon,WOE,Wilds of Eldraine,244,,,,Treasure
Concealed Weapon,{1}{R},2.0,Artifact — Equipment,"Equipped creature gets +3/+0.
Disguise {2}{R} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this Equipment is turned face up, attach it to target creature you control.
Equip {1}{R}",R,R,uncommon,MKM,Murders at Karlov Manor,117,,,,Disguise;Equip
Conductive Machete,{4},4.0,Artifact — Equipment,"When this Equipment enters, manifest dread, then attach this Equipment to that creature. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature gets +2/+1.
Equip {4}",,,uncommon,DSK,Duskmourn: House of Horror,244,,,,Manifest;Manifest dread;Equip
Contested Game Ball,{2},2.0,Artifact,"Whenever you're dealt combat damage, the attacking player gains control of this artifact and untaps it.
{2}, {T}: Draw a card and put a point counter on this artifact. Then if it has five or more point counters on it, sacrifice it and create a Treasure token.",,,uncommon,LCI,The Lost Caverns of Ixalan,251,,,,Treasure
Coral Sword,{R},1.0,Artifact — Equipment,"Flash
When this Equipment enters, attach it to target creature you control. That creature gains first strike until end of turn.
Equipped creature gets +1/+0.
Equip {1}",R,R,uncommon,FIN,Final Fantasy,134,,,,Equip;Flash
Costume Closet,{1}{W},2.0,Artifact,"This artifact enters with two +1/+1 counters on it.
{T}: Move a +1/+1 counter from this artifact onto target creature you control. Activate only as a sorcery.
Whenever a modified creature you control leaves the battlefield, put a +1/+1 counter on this artifact. (Equipment, Auras you control, and counters are modifications.)",W,W,uncommon,OM1,Through the Omenpaths,7,,,,
Costume Closet,{1}{W},2.0,Artifact,"This artifact enters with two +1/+1 counters on it.
{T}: Move a +1/+1 counter from this artifact onto target creature you control. Activate only as a sorcery.
Whenever a modified creature you control leaves the battlefield, put a +1/+1 counter on this artifact. (Equipment, Auras you control, and counters are modifications.)",W,W,uncommon,SPM,Marvel's Spider-Man,5,,,,
Cryogen Relic,{1}{U},2.0,Artifact,"When this artifact enters or leaves the battlefield, draw a card.
{1}{U}, Sacrifice this artifact: Put a stun counter on up to one target tapped creature. (If a permanent with a stun counter would become untapped, remove one from it instead.)",U,U,common,EOE,Edge of Eternities,52,,,,
Cryptcaller Chariot,{3}{B},4.0,Artifact — Vehicle,"Menace
Whenever you discard one or more cards, create that many tapped 2/2 black Zombie creature tokens.
Crew 2",B,B,rare,PDFT,Aetherdrift Promos,80p,5,5,,Crew;Menace
Cryptcaller Chariot,{3}{B},4.0,Artifact — Vehicle,"Menace
Whenever you discard one or more cards, create that many tapped 2/2 black Zombie creature tokens.
Crew 2",B,B,rare,PDFT,Aetherdrift Promos,80s,5,5,,Crew;Menace
Cryptcaller Chariot,{3}{B},4.0,Artifact — Vehicle,"Menace
Whenever you discard one or more cards, create that many tapped 2/2 black Zombie creature tokens.
Crew 2",B,B,rare,DFT,Aetherdrift,306,5,5,,Crew;Menace
Cryptcaller Chariot,{3}{B},4.0,Artifact — Vehicle,"Menace
Whenever you discard one or more cards, create that many tapped 2/2 black Zombie creature tokens.
Crew 2",B,B,rare,DFT,Aetherdrift,80,5,5,,Crew;Menace
Cryptcaller Chariot,{3}{B},4.0,Artifact — Vehicle,"Menace
Whenever you discard one or more cards, create that many tapped 2/2 black Zombie creature tokens.
Crew 2",B,B,rare,DFT,Aetherdrift,446,5,5,,Crew;Menace
Cryptcaller Chariot,{3}{B},4.0,Artifact — Vehicle,"Menace
Whenever you discard one or more cards, create that many tapped 2/2 black Zombie creature tokens.
Crew 2",B,B,rare,DFT,Aetherdrift,523,5,5,,Crew;Menace
Cryptex,{2},2.0,Artifact,"{T}, Collect evidence 3: Add one mana of any color. Put an unlock counter on this artifact. (To collect evidence 3, exile cards with total mana value 3 or greater from your graveyard.)
Sacrifice this artifact: Surveil 3, then draw three cards. Activate only if this artifact has five or more unlock counters on it.",,,rare,MKM,Murders at Karlov Manor,422,,,,Collect evidence;Surveil
Cryptex,{2},2.0,Artifact,"{T}, Collect evidence 3: Add one mana of any color. Put an unlock counter on this artifact. (To collect evidence 3, exile cards with total mana value 3 or greater from your graveyard.)
Sacrifice this artifact: Surveil 3, then draw three cards. Activate only if this artifact has five or more unlock counters on it.",,,rare,PMKM,Murders at Karlov Manor Promos,251s,,,,Collect evidence;Surveil
Cryptex,{2},2.0,Artifact,"{T}, Collect evidence 3: Add one mana of any color. Put an unlock counter on this artifact. (To collect evidence 3, exile cards with total mana value 3 or greater from your graveyard.)
Sacrifice this artifact: Surveil 3, then draw three cards. Activate only if this artifact has five or more unlock counters on it.",,,rare,PMKM,Murders at Karlov Manor Promos,251p,,,,Collect evidence;Surveil
Cryptex,{2},2.0,Artifact,"{T}, Collect evidence 3: Add one mana of any color. Put an unlock counter on this artifact. (To collect evidence 3, exile cards with total mana value 3 or greater from your graveyard.)
Sacrifice this artifact: Surveil 3, then draw three cards. Activate only if this artifact has five or more unlock counters on it.",,,rare,MKM,Murders at Karlov Manor,251,,,,Collect evidence;Surveil
Cryptic Coat,{2}{U},3.0,Artifact — Equipment,"When this Equipment enters, cloak the top card of your library, then attach this Equipment to it. (To cloak a card, put it onto the battlefield face down as a 2/2 creature with ward {2}. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature gets +1/+0 and can't be blocked.
{1}{U}: Return this Equipment to its owner's hand.",U,U,rare,MKM,Murders at Karlov Manor,50,,,,Cloak
Cryptic Coat,{2}{U},3.0,Artifact — Equipment,"When this Equipment enters, cloak the top card of your library, then attach this Equipment to it. (To cloak a card, put it onto the battlefield face down as a 2/2 creature with ward {2}. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature gets +1/+0 and can't be blocked.
{1}{U}: Return this Equipment to its owner's hand.",U,U,rare,PMKM,Murders at Karlov Manor Promos,50s,,,,Cloak
Cryptic Coat,{2}{U},3.0,Artifact — Equipment,"When this Equipment enters, cloak the top card of your library, then attach this Equipment to it. (To cloak a card, put it onto the battlefield face down as a 2/2 creature with ward {2}. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature gets +1/+0 and can't be blocked.
{1}{U}: Return this Equipment to its owner's hand.",U,U,rare,MKM,Murders at Karlov Manor,394,,,,Cloak
Cryptic Coat,{2}{U},3.0,Artifact — Equipment,"When this Equipment enters, cloak the top card of your library, then attach this Equipment to it. (To cloak a card, put it onto the battlefield face down as a 2/2 creature with ward {2}. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature gets +1/+0 and can't be blocked.
{1}{U}: Return this Equipment to its owner's hand.",U,U,rare,PMKM,Murders at Karlov Manor Promos,50p,,,,Cloak
Cultivator's Caravan,{3},3.0,Artifact — Vehicle,"{T}: Add one mana of any color.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",,,rare,FDN,Foundations,670,5,5,,Crew
Cultivator's Caravan,{3},3.0,Artifact — Vehicle,"{T}: Add one mana of any color.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",,,rare,PKLD,Kaladesh Promos,203s,5,5,,Crew
Cultivator's Caravan,{3},3.0,Artifact — Vehicle,"{T}: Add one mana of any color.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",,,rare,DRC,Aetherdrift Commander,127,5,5,,Crew
Cultivator's Caravan,{3},3.0,Artifact — Vehicle,"{T}: Add one mana of any color.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",,,rare,MOC,March of the Machine Commander,354,5,5,,Crew
Cultivator's Caravan,{3},3.0,Artifact — Vehicle,"{T}: Add one mana of any color.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",,,rare,KLR,Kaladesh Remastered,230,5,5,,Crew
Cultivator's Caravan,{3},3.0,Artifact — Vehicle,"{T}: Add one mana of any color.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",,,rare,KLD,Kaladesh,203,5,5,,Crew
Cultivator's Caravan,{3},3.0,Artifact — Vehicle,"{T}: Add one mana of any color.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",,,rare,NEC,Neon Dynasty Commander,149,5,5,,Crew
Cursecloth Wrappings,{2}{B}{B},4.0,Artifact,"Zombies you control get +1/+1.
{T}: Target creature card in your graveyard gains embalm until end of turn. The embalm cost is equal to its mana cost. (Exile that card and pay its embalm cost: Create a token that's a copy of it, except it's a white Zombie in addition to its other types and has no mana cost. Embalm only as a sorcery.)",B,B,rare,PDFT,Aetherdrift Promos,81s,,,,
Cursecloth Wrappings,{2}{B}{B},4.0,Artifact,"Zombies you control get +1/+1.
{T}: Target creature card in your graveyard gains embalm until end of turn. The embalm cost is equal to its mana cost. (Exile that card and pay its embalm cost: Create a token that's a copy of it, except it's a white Zombie in addition to its other types and has no mana cost. Embalm only as a sorcery.)",B,B,rare,DFT,Aetherdrift,447,,,,
Cursecloth Wrappings,{2}{B}{B},4.0,Artifact,"Zombies you control get +1/+1.
{T}: Target creature card in your graveyard gains embalm until end of turn. The embalm cost is equal to its mana cost. (Exile that card and pay its embalm cost: Create a token that's a copy of it, except it's a white Zombie in addition to its other types and has no mana cost. Embalm only as a sorcery.)",B,B,mythic,DFT,Aetherdrift,410,,,,
Cursecloth Wrappings,{2}{B}{B},4.0,Artifact,"Zombies you control get +1/+1.
{T}: Target creature card in your graveyard gains embalm until end of turn. The embalm cost is equal to its mana cost. (Exile that card and pay its embalm cost: Create a token that's a copy of it, except it's a white Zombie in addition to its other types and has no mana cost. Embalm only as a sorcery.)",B,B,rare,DFT,Aetherdrift,383,,,,
Cursecloth Wrappings,{2}{B}{B},4.0,Artifact,"Zombies you control get +1/+1.
{T}: Target creature card in your graveyard gains embalm until end of turn. The embalm cost is equal to its mana cost. (Exile that card and pay its embalm cost: Create a token that's a copy of it, except it's a white Zombie in addition to its other types and has no mana cost. Embalm only as a sorcery.)",B,B,mythic,DFT,Aetherdrift,400,,,,
Cursecloth Wrappings,{2}{B}{B},4.0,Artifact,"Zombies you control get +1/+1.
{T}: Target creature card in your graveyard gains embalm until end of turn. The embalm cost is equal to its mana cost. (Exile that card and pay its embalm cost: Create a token that's a copy of it, except it's a white Zombie in addition to its other types and has no mana cost. Embalm only as a sorcery.)",B,B,rare,DFT,Aetherdrift,81,,,,
Cursecloth Wrappings,{2}{B}{B},4.0,Artifact,"Zombies you control get +1/+1.
{T}: Target creature card in your graveyard gains embalm until end of turn. The embalm cost is equal to its mana cost. (Exile that card and pay its embalm cost: Create a token that's a copy of it, except it's a white Zombie in addition to its other types and has no mana cost. Embalm only as a sorcery.)",B,B,rare,PDFT,Aetherdrift Promos,81p,,,,
Cursed Recording,{2}{R}{R},4.0,Artifact,"Whenever you cast an instant or sorcery spell, put a time counter on this artifact. Then if there are seven or more time counters on it, remove those counters and it deals 20 damage to you.
{T}: When you next cast an instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.",R,R,rare,PDSK,Duskmourn: House of Horror Promos,131p,,,,
Cursed Recording,{2}{R}{R},4.0,Artifact,"Whenever you cast an instant or sorcery spell, put a time counter on this artifact. Then if there are seven or more time counters on it, remove those counters and it deals 20 damage to you.
{T}: When you next cast an instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.",R,R,rare,DSK,Duskmourn: House of Horror,315,,,,
Cursed Recording,{2}{R}{R},4.0,Artifact,"Whenever you cast an instant or sorcery spell, put a time counter on this artifact. Then if there are seven or more time counters on it, remove those counters and it deals 20 damage to you.
{T}: When you next cast an instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.",R,R,rare,PDSK,Duskmourn: House of Horror Promos,131s,,,,
Cursed Recording,{2}{R}{R},4.0,Artifact,"Whenever you cast an instant or sorcery spell, put a time counter on this artifact. Then if there are seven or more time counters on it, remove those counters and it deals 20 damage to you.
{T}: When you next cast an instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.",R,R,rare,DSK,Duskmourn: House of Horror,131,,,,
Cursed Recording,{2}{R}{R},4.0,Artifact,"Whenever you cast an instant or sorcery spell, put a time counter on this artifact. Then if there are seven or more time counters on it, remove those counters and it deals 20 damage to you.
{T}: When you next cast an instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.",R,R,rare,DSK,Duskmourn: House of Horror,296,,,,
Cursed Windbreaker,{2}{U},3.0,Artifact — Equipment,"When this Equipment enters, manifest dread, then attach this Equipment to that creature. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature has flying.
Equip {3}",U,U,uncommon,DSK,Duskmourn: House of Horror,47,,,,Manifest;Manifest dread;Equip
