name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,keywords
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,2ED,Unlimited Edition,87,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,CEI,Intl. Collectors' Edition,87,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,6ED,Classic Sixth Edition,103,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,WC03,World Championship Decks 2003,dh112sb,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,8ED,Eighth Edition,112,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,4ED,Fourth Edition,111,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,5ED,Fifth Edition,132,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,M10,Magic 2010,79,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,CED,Collectors' Edition,87,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,DPA,Duels of the Planeswalkers,17,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,ITP,Introductory Two-Player Set,14,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,HOU,Hour of Devastation,54,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,CON,Conflux,37,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,PS11,Salvat 2011,59,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,LEB,Limited Edition Beta,87,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,ANB,Arena Beginner Set,36,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,M20,Core Set 2020,78,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,8ED,Eighth Edition,112★,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,WC03,World Championship Decks 2003,dh112,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,M13,Magic 2013,75,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,LEA,Limited Edition Alpha,86,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,M12,Magic 2012,79,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,4BB,Fourth Edition Foreign Black Border,111,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,7ED,Seventh Edition,108,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,SUM,Summer Magic / Edgar,87,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,30A,30th Anniversary Edition,86,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,30A,30th Anniversary Edition,383,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,FDN,Foundations,599,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,RQS,Rivals Quick Start Set,13,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,M11,Magic 2011,78,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,7ED,Seventh Edition,108★,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,3ED,Revised Edition,87,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,10E,Tenth Edition,122,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,FBB,Foreign Black Border,87,,,,
Unsummon,{U},1.0,Instant,Return target creature to its owner's hand.,U,U,common,E02,Explorers of Ixalan,13,,,,
Untimely Malfunction,{1}{R},2.0,Instant,"Choose one —
• Destroy target artifact.
• Change the target of target spell or ability with a single target.
• One or two target creatures can't block this turn.",R,R,uncommon,DSK,Duskmourn: House of Horror,161,,,,
Unwanted Remake,{W},1.0,Instant,"Destroy target creature. Its controller manifests dread. (That player looks at the top two cards of their library, then puts one onto the battlefield face down as a 2/2 creature and the other into their graveyard. If it's a creature card, it can be turned face up any time for its mana cost.)",W,W,uncommon,DSK,Duskmourn: House of Horror,39,,,,
Unwanted Remake,{W},1.0,Instant,"Destroy target creature. Its controller manifests dread. (That player looks at the top two cards of their library, then puts one onto the battlefield face down as a 2/2 creature and the other into their graveyard. If it's a creature card, it can be turned face up any time for its mana cost.)",W,W,uncommon,DSK,Duskmourn: House of Horror,306,,,,
Urgent Necropsy,{2}{B}{G},4.0,Instant,"As an additional cost to cast this spell, collect evidence X, where X is the total mana value of the permanents this spell targets.
Destroy up to one target artifact, up to one target creature, up to one target enchantment, and up to one target planeswalker.","B,G","B,G",mythic,PMKM,Murders at Karlov Manor Promos,240p,,,,
Urgent Necropsy,{2}{B}{G},4.0,Instant,"As an additional cost to cast this spell, collect evidence X, where X is the total mana value of the permanents this spell targets.
Destroy up to one target artifact, up to one target creature, up to one target enchantment, and up to one target planeswalker.","B,G","B,G",mythic,PMKM,Murders at Karlov Manor Promos,240s,,,,
Urgent Necropsy,{2}{B}{G},4.0,Instant,"As an additional cost to cast this spell, collect evidence X, where X is the total mana value of the permanents this spell targets.
Destroy up to one target artifact, up to one target creature, up to one target enchantment, and up to one target planeswalker.","B,G","B,G",mythic,MKM,Murders at Karlov Manor,240,,,,
Urgent Necropsy,{2}{B}{G},4.0,Instant,"As an additional cost to cast this spell, collect evidence X, where X is the total mana value of the permanents this spell targets.
Destroy up to one target artifact, up to one target creature, up to one target enchantment, and up to one target planeswalker.","B,G","B,G",mythic,MKM,Murders at Karlov Manor,421,,,,
