name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,keywords
Goliath Daydreamer,{2}{R}{R},4.0,Creature — Giant Wizard,"Whenever you cast an instant or sorcery spell from your hand, exile that card with a dream counter on it instead of putting it into your graveyard as it resolves.
Whenever this creature attacks, you may cast a spell from among cards you own in exile with dream counters on them without paying its mana cost.",R,R,rare,PECL,Lorwyn Eclipsed Promos,143p,4,4,,
Goliath Daydreamer,{2}{R}{R},4.0,Creature — Giant Wizard,"Whenever you cast an instant or sorcery spell from your hand, exile that card with a dream counter on it instead of putting it into your graveyard as it resolves.
Whenever this creature attacks, you may cast a spell from among cards you own in exile with dream counters on them without paying its mana cost.",R,R,rare,ECL,Lorwyn Eclipsed,316,4,4,,
"Gonti, Night Minister",{2}{B}{B},4.0,Legendary Creature — Aetherborn Rogue,"Whenever a player casts a spell they don't own, that player creates a Treasure token.
Whenever a creature deals combat damage to one of your opponents, its controller looks at the top card of that opponent's library and exiles it face down. They may play that card for as long as it remains exiled. Mana of any type can be spent to cast a spell this way.",B,B,rare,DFT,Aetherdrift,450,3,4,,Treasure
"Gonti, Night Minister",{2}{B}{B},4.0,Legendary Creature — Aetherborn Rogue,"Whenever a player casts a spell they don't own, that player creates a Treasure token.
Whenever a creature deals combat damage to one of your opponents, its controller looks at the top card of that opponent's library and exiles it face down. They may play that card for as long as it remains exiled. Mana of any type can be spent to cast a spell this way.",B,B,rare,DFT,Aetherdrift,357,3,4,,Treasure
"Gonti, Night Minister",{2}{B}{B},4.0,Legendary Creature — Aetherborn Rogue,"Whenever a player casts a spell they don't own, that player creates a Treasure token.
Whenever a creature deals combat damage to one of your opponents, its controller looks at the top card of that opponent's library and exiles it face down. They may play that card for as long as it remains exiled. Mana of any type can be spent to cast a spell this way.",B,B,rare,PDFT,Aetherdrift Promos,87p,3,4,,Treasure
"Gonti, Night Minister",{2}{B}{B},4.0,Legendary Creature — Aetherborn Rogue,"Whenever a player casts a spell they don't own, that player creates a Treasure token.
Whenever a creature deals combat damage to one of your opponents, its controller looks at the top card of that opponent's library and exiles it face down. They may play that card for as long as it remains exiled. Mana of any type can be spent to cast a spell this way.",B,B,rare,PDFT,Aetherdrift Promos,87s,3,4,,Treasure
"Gonti, Night Minister",{2}{B}{B},4.0,Legendary Creature — Aetherborn Rogue,"Whenever a player casts a spell they don't own, that player creates a Treasure token.
Whenever a creature deals combat damage to one of your opponents, its controller looks at the top card of that opponent's library and exiles it face down. They may play that card for as long as it remains exiled. Mana of any type can be spent to cast a spell this way.",B,B,rare,DFT,Aetherdrift,87,3,4,,Treasure
Goobbue Gardener,{1}{G},2.0,Creature — Plant Beast,{T}: Add {G}.,G,G,common,FIN,Final Fantasy,188,1,3,,
Good-Fortune Unicorn,{1}{G}{W},3.0,Creature — Unicorn,"Whenever another creature you control enters, put a +1/+1 counter on that creature.","G,W","G,W",uncommon,MH1,Modern Horizons,201,2,2,,
Good-Fortune Unicorn,{1}{G}{W},3.0,Creature — Unicorn,"Whenever another creature you control enters, put a +1/+1 counter on that creature.","G,W","G,W",rare,SLD,Secret Lair Drop,1711,2,2,,
Good-Fortune Unicorn,{1}{G}{W},3.0,Creature — Unicorn,"Whenever another creature you control enters, put a +1/+1 counter on that creature.","G,W","G,W",uncommon,MOC,March of the Machine Commander,326,2,2,,
Good-Fortune Unicorn,{1}{G}{W},3.0,Creature — Unicorn,"Whenever another creature you control enters, put a +1/+1 counter on that creature.","G,W","G,W",uncommon,J21,Jumpstart: Historic Horizons,694,2,2,,
Good-Fortune Unicorn,{1}{G}{W},3.0,Creature — Unicorn,"Whenever another creature you control enters, put a +1/+1 counter on that creature.","G,W","G,W",uncommon,FDN,Foundations,240,2,2,,
Gorehorn Raider,{4}{R},5.0,Creature — Minotaur Pirate,"Raid — When this creature enters, if you attacked this turn, this creature deals 2 damage to any target.",R,R,common,FDN,Foundations,89,4,4,,Raid
Grabby Giant // That's Mine,{3}{R} // {1}{R},4.0,Creature — Giant // Instant — Adventure,,R,R,common,WOE,Wilds of Eldraine,133,4,3,,Reach;Treasure
Gran Pulse Ochu,{G},1.0,Creature — Plant Beast,"Deathtouch
{8}: Until end of turn, this creature gets +1/+1 for each permanent card in your graveyard.",G,G,common,FIN,Final Fantasy,189,1,1,,Deathtouch
Gran-Gran,{U},1.0,Legendary Creature — Human Peasant Ally,"Whenever Gran-Gran becomes tapped, draw a card, then discard a card.
Noncreature spells you cast cost {1} less to cast as long as there are three or more Lesson cards in your graveyard.",U,U,rare,PW25,Wizards Play Network 2025,14,1,2,,
Gran-Gran,{U},1.0,Legendary Creature — Human Peasant Ally,"Whenever Gran-Gran becomes tapped, draw a card, then discard a card.
Noncreature spells you cast cost {1} less to cast as long as there are three or more Lesson cards in your graveyard.",U,U,uncommon,TLA,Avatar: The Last Airbender,54,1,2,,
Grand Abolisher,{W}{W},2.0,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",W,W,mythic,BIG,The Big Score,32,2,2,,
Grand Abolisher,{W}{W},2.0,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",W,W,rare,SLD,Secret Lair Drop,1285,2,2,,
Grand Abolisher,{W}{W},2.0,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",W,W,mythic,BIG,The Big Score,67,2,2,,
Grand Abolisher,{W}{W},2.0,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",W,W,rare,CMM,Commander Masters,460,2,2,,
Grand Abolisher,{W}{W},2.0,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",W,W,rare,SLD,Secret Lair Drop,2241,2,2,,
Grand Abolisher,{W}{W},2.0,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",W,W,rare,M12,Magic 2012,19,2,2,,
Grand Abolisher,{W}{W},2.0,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",W,W,mythic,PBIG,The Big Score Promos,2p,2,2,,
Grand Abolisher,{W}{W},2.0,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",W,W,rare,CMM,Commander Masters,27,2,2,,
Grand Abolisher,{W}{W},2.0,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",W,W,rare,C14,Commander 2014,74,2,2,,
Grand Abolisher,{W}{W},2.0,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",W,W,rare,CMM,Commander Masters,625,2,2,,
Grand Abolisher,{W}{W},2.0,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",W,W,rare,E01,Archenemy: Nicol Bolas,12,2,2,,
Grand Abolisher,{W}{W},2.0,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",W,W,mythic,BIG,The Big Score,2,2,2,,
Grand Ball Guest,{1}{R},2.0,Creature — Human Peasant,Celebration — This creature gets +1/+1 and has trample as long as two or more nonland permanents entered the battlefield under your control this turn.,R,R,common,WOE,Wilds of Eldraine,134,2,2,,Celebration
Granite Witness,{2}{W}{U},4.0,Artifact Creature — Gargoyle Detective,"Flying, vigilance
Disguise {W/U}{W/U} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, you may tap or untap target creature.","U,W","U,W",common,MKM,Murders at Karlov Manor,206,3,2,,Flying;Vigilance;Disguise
Grappling Kraken,{4}{U}{U},6.0,Creature — Kraken,"Landfall — Whenever a land you control enters, tap target creature an opponent controls and put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)",U,U,uncommon,FDN,Foundations,39,5,6,,Landfall
Grasping Longneck,{2}{G},3.0,Enchantment Creature — Horror,"Reach
When this creature dies, you gain 2 life.",G,G,common,DSK,Duskmourn: House of Horror,180,4,2,,Reach
Gravblade Heavy,{3}{B},4.0,Creature — Human Soldier,"As long as you control an artifact, this creature gets +1/+0 and has deathtouch.",B,B,common,EOE,Edge of Eternities,102,3,4,,
Gravelgill Scoundrel,{1}{U},2.0,Creature — Merfolk Rogue,"Vigilance
Whenever this creature attacks, you may tap another untapped creature you control. If you do, this creature can't be blocked this turn.",U,U,common,ECL,Lorwyn Eclipsed,53,1,3,,Vigilance
Graveshifter,{3}{B},4.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
When this creature enters, you may return target creature card from your graveyard to your hand.",B,B,uncommon,PLST,The List,MH1-94,2,2,,Changeling
Graveshifter,{3}{B},4.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
When this creature enters, you may return target creature card from your graveyard to your hand.",B,B,uncommon,MH1,Modern Horizons,94,2,2,,Changeling
Graveshifter,{3}{B},4.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
When this creature enters, you may return target creature card from your graveyard to your hand.",B,B,uncommon,M3C,Modern Horizons 3 Commander,198,2,2,,Changeling
Graveshifter,{3}{B},4.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
When this creature enters, you may return target creature card from your graveyard to your hand.",B,B,uncommon,J21,Jumpstart: Historic Horizons,334,2,2,,Changeling
Graveshifter,{3}{B},4.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
When this creature enters, you may return target creature card from your graveyard to your hand.",B,B,uncommon,MOC,March of the Machine Commander,251,2,2,,Changeling
Graveshifter,{3}{B},4.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
When this creature enters, you may return target creature card from your graveyard to your hand.",B,B,uncommon,PLST,The List,MOC-251,2,2,,Changeling
Graveshifter,{3}{B},4.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
When this creature enters, you may return target creature card from your graveyard to your hand.",B,B,uncommon,ECL,Lorwyn Eclipsed,104,2,2,,Changeling
Gravestone Strider,{2},2.0,Artifact Creature — Golem,"{1}: Add one mana of any color. Activate only once each turn.
{2}, Exile this card from your graveyard: Exile target card from a graveyard.",,,common,MKM,Murders at Karlov Manor,252,1,3,,
Gravpack Monoist,{2}{B},3.0,Creature — Human Scout,"Flying
When this creature dies, create a tapped 2/2 colorless Robot artifact creature token.",B,B,common,EOE,Edge of Eternities,104,2,1,,Flying
Greasewrench Goblin,{R},1.0,Creature — Goblin Artificer,"Exhaust — {2}{R}: Discard up to two cards, then draw that many cards. Put a +1/+1 counter on this creature. (Activate each exhaust ability only once.)",R,R,uncommon,DFT,Aetherdrift,132,2,1,,Exhaust
Great Divide Guide,{1}{G},2.0,Creature — Human Scout Ally,"Each land and Ally you control has ""{T}: Add one mana of any color.""",G,G,rare,PTLA,Avatar: The Last Airbender Promos,181s,2,3,,
Great Divide Guide,{1}{G},2.0,Creature — Human Scout Ally,"Each land and Ally you control has ""{T}: Add one mana of any color.""",G,G,rare,TLA,Avatar: The Last Airbender,345,2,3,,
Great Divide Guide,{1}{G},2.0,Creature — Human Scout Ally,"Each land and Ally you control has ""{T}: Add one mana of any color.""",G,G,rare,TLA,Avatar: The Last Airbender,181,2,3,,
Great Forest Druid,{1}{G},2.0,Creature — Treefolk Druid,{T}: Add one mana of any color.,G,G,common,ECL,Lorwyn Eclipsed,178,0,4,,
Greedy Freebooter,{B},1.0,Creature — Human Pirate,"When this creature dies, scry 1 and create a Treasure token. (To scry 1, look at the top card of your library. You may put that card on the bottom. A Treasure token is an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",B,B,common,LCI,The Lost Caverns of Ixalan,109,1,1,,Treasure;Scry
"Green Goblin, Revenant",{3}{B}{R},5.0,Legendary Creature — Goblin Human Villain,"Flying, deathtouch
Whenever Green Goblin attacks, discard a card. Then draw a card for each card you've discarded this turn.","B,R","B,R",uncommon,SPM,Marvel's Spider-Man,130,3,3,,Deathtouch;Flying
"Green Goblin, Revenant",{3}{B}{R},5.0,Legendary Creature — Goblin Human Villain,"Flying, deathtouch
Whenever Green Goblin attacks, discard a card. Then draw a card for each card you've discarded this turn.","B,R","B,R",uncommon,OM1,Through the Omenpaths,149,3,3,,Deathtouch;Flying
